Country,Managed_By,Fulfill_Via,Shipment_Mode,Product_Group,Sub_Classification,Brand,Unit_of_Measure_Per_Pack,Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,First_Line_Designation,Weight_Kilograms,Freight_Cost_USD,Line_Item_Insurance_USD
Haiti,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,408,775.2,1.9,0.03,Yes,26,304.63,1.09
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,6360,566040.0,89.0,0.89,Yes,2579,28759.53,666.23
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,898,79922.0,89.0,0.89,Yes,364,6522.64,98.86
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,15945,35876.25,2.25,0.04,Yes,1479,5180.86,50.3
Côte d'Ivoire,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1800,144000.0,80.0,0.8,Yes,730,10351.26,178.13
Haiti,PMO - US,Direct Drop,Air,HRDT,HIV test,OraQuick,100,100,35000.0,350.0,3.5,Yes,240,5362.39,75.46
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,10500,336000.0,32.0,1.6,Yes,3445,39662.72,415.63
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2685,214800.0,80.0,0.8,Yes,1284,21821.97,463.11
Zimbabwe,PMO - US,Direct Drop,Air,ARV,Pediatric,Kaletra,300,1251,38555.82,30.82,0.1,Yes,1254,54424.24,83.13
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,9400,16920.0,1.8,0.03,Yes,1030,1593.67,19.91
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2887,256943.0,89.0,0.89,Yes,1247,26859.39,360.23
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2744,244216.0,89.0,0.89,Yes,1235,25577.15,342.39
Haiti,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,4095,16380.0,4.0,0.07,Yes,176,3456.02,20.26
Ethiopia,PMO - US,Direct Drop,Air,HRDT,HIV test,Colloidal Gold,1,1100,26950.0,24.5,24.5,Yes,780,7655.99,37.78
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2891,257299.0,89.0,0.89,Yes,1378,32667.09,424.54
Haiti,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,39554,130528.2,3.3,0.11,Yes,3823,11051.22,134.18
Botswana,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,50,1600.0,32.0,1.6,Yes,26,659.27,3.45
Haiti,PMO - US,Direct Drop,Air,MRDT,Malaria,CareStart,60,2159,50520.6,23.4,0.39,Yes,5,5642.36,70.83
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,22372,65326.24,2.92,0.05,Yes,2655,6369.79,140.84
Ghana,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,672,3991.68,5.94,0.1,Yes,88,1472.41,4.1
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1729,138320.0,80.0,0.8,Yes,667,15123.48,228.23
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Aluvia,120,7031,427625.42,60.82,0.51,Yes,1720,5324.08,528.97
South Africa,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,17701,79831.51,4.51,0.15,Yes,1552,18114.34,172.12
Swaziland,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,240,19200.0,80.0,0.8,Yes,100,2274.64,26.92
South Africa,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,44293,303849.98,6.86,0.23,Yes,2951,5567.75,501.35
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2744,244216.0,89.0,0.89,Yes,1235,25577.2,342.39
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,672,53760.0,80.0,0.8,Yes,277,4379.48,55.27
Cameroon,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,32400,150660.0,4.65,0.16,Yes,3227,26930.79,186.37
Ethiopia,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,50000,130000.0,2.6,0.04,Yes,2504,7354.24,280.28
Rwanda,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,82981,776702.16,9.36,0.31,Yes,6683,14760.6,1674.57
Guyana,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,915,91500.0,100.0,1.0,Yes,439,11941.94,150.98
Haiti,PMO - US,Direct Drop,Air,HRDT,HIV test,Colloidal Gold,1,350,8575.0,24.5,24.5,Yes,240,2933.25,10.61
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,10000,890000.0,89.0,0.89,Yes,2951,31923.61,1468.5
South Africa,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,60,25000,209000.0,8.36,0.14,Yes,2275,3073.74,450.6
Rwanda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,21080,189720.0,9.0,0.15,Yes,1716,17074.8,371.85
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2880,256320.0,89.0,0.89,Yes,1249,26380.35,359.36
Haiti,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,300,2712.0,9.04,0.15,Yes,44,1075.54,5.85
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,10000,60000.0,6.0,0.2,Yes,865,7878.43,99.0
Rwanda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,768,4369.92,5.69,0.19,Yes,55,393.29,6.13
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,2500,50000.0,20.0,0.67,Yes,343,3978.49,51.4
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,1000,32000.0,32.0,1.6,Yes,347,4259.57,62.72
Dominican Republic,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,412,13184.0,32.0,1.6,Yes,123,1375.8,16.31
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1364,109120.0,80.0,0.8,Yes,553,7845.09,112.18
Uganda,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,724,4300.56,5.94,0.1,Yes,82,1042.36,4.42
Ghana,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,167716,535014.04,3.19,0.11,Yes,10803,24636.23,549.99
South Africa,PMO - US,Direct Drop,Ocean,ARV,Pediatric,Ziagen,240,17337,160887.36,9.28,0.04,Yes,6680,3755.91,265.46
Côte d'Ivoire,PMO - US,Direct Drop,Air,HRDT,HIV test,Stat-Pak,20,1900,55100.0,29.0,1.45,Yes,763,7153.63,68.16
Uganda,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,71348,227600.12,3.19,0.11,Yes,4334,8144.11,281.54
Rwanda,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,1395,10755.45,7.71,0.13,Yes,188,3035.87,17.75
Uganda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,60678,491491.8,8.1,0.13,Yes,8402,28304.85,607.98
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,3154,280706.0,89.0,0.89,Yes,1279,19112.91,288.57
Ethiopia,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,1625,21125.0,13.0,0.43,Yes,111,1206.62,34.86
Rwanda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,2800,14980.0,5.35,0.18,Yes,273,2964.49,21.0
Côte d'Ivoire,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,275,21367.5,77.7,0.78,Yes,64,2319.8,46.07
Liberia,PMO - US,Direct Drop,Air,HRDT,HIV test,Bioline,25,70,1400.0,20.0,0.8,Yes,25,648.95,2.31
Haiti,PMO - US,Direct Drop,Ocean,ARV,Pediatric,Generic,240,2040,3080.4,1.51,0.01,Yes,820,2214.69,3.81
Guyana,PMO - US,Direct Drop,Air,ARV,Pediatric,Kaletra,300,51,4192.2,82.2,0.27,Yes,99,1454.81,6.92
Uganda,PMO - US,Direct Drop,Air,ARV,Pediatric,Kaletra,300,188,5794.16,30.82,0.1,Yes,221,2553.06,5.96
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,6340,564260.0,89.0,0.89,Yes,2571,37297.95,580.06
Uganda,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,384,10018.56,26.09,0.43,Yes,40,990.07,19.64
Sudan,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,132,4224.0,32.0,1.6,Yes,50,1595.38,6.97
Ghana,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,47716,152214.04,3.19,0.11,Yes,3077,22734.92,156.48
Burundi,PMO - US,Direct Drop,Air,HRDT,HIV test,Colloidal Gold,1,23,563.5,24.5,24.5,Yes,21,1327.6,0.79
Ghana,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,11022,21933.78,1.99,0.03,Yes,1976,12580.0,22.55
Zambia,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,100000,735000.0,7.35,0.24,Yes,9389,51294.87,1030.47
Dominican Republic,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1000,92000.0,92.0,0.92,Yes,399,8776.57,151.8
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,4657,414473.0,89.0,0.89,Yes,2307,21672.24,487.83
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,24612,35687.4,1.45,0.02,Yes,4762,17541.06,69.95
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,33711,85288.83,2.53,0.04,Yes,1810,2016.42,183.88
Haiti,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,60,30096,247088.16,8.21,0.14,Yes,4278,7567.99,305.65
Cameroon,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,32426,150780.9,4.65,0.16,Yes,3234,26980.59,186.52
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,1461,29950.5,20.5,0.68,Yes,154780,1664.12,64.57
Rwanda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,1467,29340.0,20.0,0.67,Yes,114,4822.01,41.13
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1,89.0,89.0,0.89,Yes,1370,14515.01,0.19
Rwanda,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,30,924,1755.6,1.9,0.06,Yes,45,1411.52,1.8
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Bioline,25,10000,200000.0,20.0,0.8,Yes,3334,23489.63,330.0
Côte d'Ivoire,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2945,235600.0,80.0,0.8,Yes,1280,125.42,291.44
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,31842,1018944.0,32.0,1.6,Yes,9312,77833.24,1260.43
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,450,14400.0,32.0,1.6,Yes,149,2242.31,23.76
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2849,253561.0,89.0,0.89,Yes,783,9162.21,546.68
Mali,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,431,34480.0,80.0,0.8,Yes,186,5346.38,35.45
South Africa,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,60,77143,565458.19,7.33,0.12,Yes,3894,3161.68,1219.13
Guyana,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,300,30000.0,100.0,1.0,Yes,137,3825.21,42.06
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,7280,232960.0,32.0,1.6,Yes,2391,25818.23,384.38
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2744,219520.0,80.0,0.8,Yes,1303,22223.95,307.77
Tanzania,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,19000,216600.0,11.4,0.19,Yes,1909,9612.49,267.93
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,3038,270382.0,89.0,0.89,Yes,1234,21084.84,334.46
Ethiopia,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,165,5280.0,32.0,1.6,Yes,138,794.72,7.4
South Africa,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,60,6155,91894.15,14.93,0.25,Yes,590,146.5,151.63
Uganda,PMO - US,Direct Drop,Air,ARV,Adult,Isentress,60,231,21136.5,91.5,1.52,Yes,23,250.0,34.88
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2910,232800.0,80.0,0.8,Yes,2910,21684.99,287.97
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Pediatric,Kaletra,300,600,18492.0,30.82,0.1,Yes,554,5848.39,19.01
South Africa,PMO - US,Direct Drop,Ocean,ARV,Pediatric,Generic,240,9960,20517.6,2.06,0.01,Yes,3670,9021.5,33.85
Côte d'Ivoire,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1470,117600.0,80.0,0.8,Yes,595,7651.46,120.89
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,5600,10080.0,1.8,0.03,Yes,606,1328.13,11.86
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2884,230720.0,80.0,0.8,Yes,1374,25052.44,380.69
Guyana,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,1686,53952.0,32.0,1.6,Yes,564,5806.53,116.32
Ethiopia,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,120,13703,460420.8,33.6,0.28,Yes,3476,11729.82,759.69
Nigeria,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,37927,853357.5,22.5,0.75,Yes,5059,25732.17,1196.41
Zambia,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,77654,916317.2,11.8,0.39,Yes,8725,54417.75,1133.48
Haiti,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,48,960.0,20.0,0.67,Yes,4,970.79,1.35
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Norvir,336,20,6137.6,306.88,0.91,Yes,57,5795.92,13.23
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Aluvia,120,9000,547200.0,60.8,0.51,Yes,2235,5134.12,644.05
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,54000,252180.0,4.67,0.16,Yes,4568,6105.79,543.7
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Aluvia,120,1400,115080.0,82.2,0.68,Yes,209,954.38,225.56
Vietnam,PMO - US,Direct Drop,Air,ARV,Pediatric,Videx,60,300,2100.0,7.0,0.12,Yes,81,541.75,2.94
Namibia,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,36000,378000.0,10.5,0.35,Yes,4171,20371.77,388.58
Guyana,PMO - US,Direct Drop,Air,ARV,Adult,Generic,120,954,22896.0,24.0,0.2,Yes,243,2492.47,32.1
Haiti,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2500,244200.0,97.68,0.98,Yes,568,5631.87,526.5
Côte d'Ivoire,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,5750,460000.0,80.0,0.8,Yes,3374,24821.13,541.42
South Africa,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,32083,144694.33,4.51,0.15,Yes,2808,630.5,311.96
Mozambique,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,23,736.0,32.0,1.6,Yes,8,558.46,1.03
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1568,125440.0,80.0,0.8,Yes,678,12950.74,175.87
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,72558,567403.56,7.82,0.26,Yes,4942,3646.13,1223.32
Mozambique,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2928,234240.0,80.0,0.8,Yes,1325,13303.36,289.75
Mozambique,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,5102,408160.0,80.0,0.8,Yes,3543,13789.73,419.59
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,350,28000.0,80.0,0.8,Yes,144,2631.39,28.78
Nigeria,PMO - US,Direct Drop,Air,ARV,Adult,Invirase,270,11,1062.3,96.57,0.36,Yes,6,2502.05,2.29
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,6600,14850.0,2.25,0.04,Yes,657,1192.25,15.27
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,38400,112128.0,2.92,0.05,Yes,4528,6369.79,241.75
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,1515,48480.0,32.0,1.6,Yes,518,4851.0,104.52
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,2080,58240.0,28.0,0.47,Yes,316,3095.28,96.1
Malawi,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,260,20800.0,80.0,0.8,Yes,109,2384.79,25.73
Uganda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,8215,110820.35,13.49,0.45,Yes,805,1003.18,137.08
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,67120,169813.6,2.53,0.04,Yes,3230,4116.81,366.12
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,7435,661715.0,89.0,0.89,Yes,1479,91.67,927.72
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,5983,532487.0,89.0,0.89,Yes,2425,39069.63,658.69
Zimbabwe,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,5625,43368.75,7.71,0.13,Yes,665,7549.41,93.5
Haiti,PMO - US,Direct Drop,Air,HRDT,HIV test,OraQuick,100,200,70000.0,350.0,3.5,Yes,480,9334.68,137.2
Rwanda,PMO - US,Direct Drop,Air,HRDT,HIV test,Colloidal Gold,1,4099,100425.5,24.5,24.5,Yes,2733,36060.0,103.24
Rwanda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,131704,683543.76,5.19,0.17,Yes,10818,119695.66,958.33
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,1475,9735.0,6.6,0.11,Yes,96,678.83,13.65
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2744,244216.0,89.0,0.89,Yes,1186,24927.19,342.39
Ethiopia,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,3000,39000.0,13.0,0.43,Yes,201,1120.57,84.08
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,1,89.0,89.0,0.89,Yes,1233,13753.58,0.19
Tanzania,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,2736,16251.84,5.94,0.1,Yes,328,3940.54,20.1
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Stat-Pak,20,1301,37729.0,29.0,1.45,Yes,376,2162.26,62.25
Tanzania,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,30,163929,2047473.21,12.49,0.42,Yes,21675,20312.64,2532.72
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Adult,Atripla,30,2000,100800.0,50.4,1.68,Yes,269,1315.14,217.32
Uganda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,54383,184902.2,3.4,0.11,Yes,4668,20869.6,259.23
Guyana,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,10,13.0,1.3,0.02,Yes,1,618.89,0.02
Ethiopia,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,170,5440.0,32.0,1.6,Yes,58,143.57,6.4
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,3053,271717.0,89.0,0.89,Yes,1240,20705.23,336.11
Rwanda,PMO - US,Direct Drop,Ocean,ARV,Pediatric,Generic,240,7840,13720.0,1.75,0.01,Yes,2995,20193.21,19.24
Uganda,PMO - US,Direct Drop,Air,ARV,Adult,Aluvia,120,100,3616.0,36.16,0.3,Yes,36,1084.27,7.8
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,450,14400.0,32.0,1.6,Yes,148,1938.15,23.76
Pakistan,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,4484,358720.0,80.0,0.8,Yes,2134,32272.0,502.93
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,31680,147945.6,4.67,0.16,Yes,2970,4263.08,318.97
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,26400,77088.0,2.92,0.05,Yes,3113,5159.33,166.2
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,100,1574.0,15.74,0.26,Yes,10,3896.68,3.39
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,31680,147945.6,4.67,0.16,Yes,2970,4263.07,318.97
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,53916,251787.72,4.67,0.16,Yes,4561,6105.79,542.85
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Norvir,336,18,3717.18,206.51,0.61,Yes,55,3785.84,8.01
Tanzania,PMO - US,Direct Drop,Air,ARV,Pediatric,Kaletra,300,264,8136.48,30.82,0.1,Yes,257,2160.36,10.06
Rwanda,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,369,11808.0,32.0,1.6,Yes,115,1729.95,12.14
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Adult,Atripla,30,5320,268128.0,50.4,1.68,Yes,464,30.0,525.53
Ethiopia,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,27,864.0,32.0,1.6,Yes,10,490.23,1.21
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2870,229600.0,80.0,0.8,Yes,1368,24308.25,321.9
Ethiopia,PMO - US,Direct Drop,Air,HRDT,HIV test,Colloidal Gold,1,175,4287.5,24.5,24.5,Yes,1,1437.62,6.01
South Africa,PMO - US,Direct Drop,Ocean,ARV,Pediatric,Generic,240,27910,59169.2,2.12,0.01,Yes,10346,3961.7,97.63
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2744,219520.0,80.0,0.8,Yes,1303,22158.58,307.77
Haiti,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,384,1121.28,2.92,0.05,Yes,20,950.05,1.57
Mozambique,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,645,51600.0,80.0,0.8,Yes,267,3453.53,63.83
Tanzania,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,28755,74763.0,2.6,0.04,Yes,3392,20294.85,161.19
Namibia,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,2000,64000.0,32.0,1.6,Yes,687,17918.72,137.98
Rwanda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,9270,179189.1,19.33,0.32,Yes,1010,16847.52,351.21
Sudan,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,129,11481.0,89.0,0.89,Yes,60,1133.17,18.94
Haiti,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,2516,11573.6,4.6,0.08,Yes,118,1442.83,16.23
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2352,188160.0,80.0,0.8,Yes,1016,19026.72,263.8
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,3072,273408.0,89.0,0.89,Yes,1248,13383.47,338.21
Haiti,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,60,3184,6336.16,1.99,0.03,Yes,250,2794.21,6.51
Rwanda,PMO - US,Direct Drop,Air,HRDT,HIV test,Colloidal Gold,1,4230,103635.0,24.5,24.5,Yes,2820,37130.88,106.54
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2929,234320.0,80.0,0.8,Yes,1214,18875.83,289.85
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2737,218960.0,80.0,0.8,Yes,1300,23269.06,306.98
Cameroon,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,37732,420711.8,11.15,0.37,Yes,4962,63818.03,520.42
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Adult,Crixivan,180,2000,100000.0,50.0,0.28,Yes,518,1434.5,215.6
Zimbabwe,PMO - US,Direct Drop,Air Charter,ARV,Adult,Generic,30,25811,118472.49,4.59,0.15,Yes,2829,24936.5,121.79
Kenya,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,18000,576000.0,32.0,1.6,Yes,5876,40091.65,807.55
South Africa,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,26540,197192.2,7.43,0.12,Yes,1431,4885.21,425.15
Côte d'Ivoire,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,1200,9096.0,7.58,0.25,Yes,96,1510.05,9.35
Mozambique,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,800,16000.0,20.0,0.67,Yes,62,1045.5,16.45
Uganda,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,20617,70097.8,3.4,0.11,Yes,1770,7651.56,98.28
Cameroon,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,5000,400000.0,80.0,0.8,Yes,2020,29918.58,494.8
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2814,225120.0,80.0,0.8,Yes,1363,22746.62,485.36
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Uni-Gold,20,5791,185312.0,32.0,1.6,Yes,1918,24147.39,305.76
Guyana,PMO - US,Direct Drop,Air,ARV,Pediatric,Generic,30,65,130.0,2.0,0.07,Yes,4,783.21,0.16
Sudan,PMO - US,Direct Drop,Air,HRDT,HIV test,Bioline,25,30,600.0,20.0,0.8,Yes,430,4500.71,0.99
Mozambique,PMO - US,Direct Drop,Ocean,HRDT,HIV test,Uni-Gold,20,13300,425600.0,32.0,1.6,Yes,4472,23408.33,702.24
Tanzania,PMO - US,Direct Drop,Air,ARV,Adult,Norvir,336,645,24742.2,38.36,0.11,Yes,1210,7015.04,48.49
Côte d'Ivoire,PMO - US,Direct Drop,Air,HRDT,HIV test,Stat-Pak,20,2000,58000.0,29.0,1.45,Yes,576,7168.62,71.75
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,60,8245,67609.0,8.2,0.14,Yes,759,7261.69,111.55
Vietnam,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,6816,68160.0,10.0,0.33,Yes,2541,5489.55,80.22
South Africa,PMO - US,Direct Drop,Ocean,ARV,Adult,Generic,60,23845,356005.85,14.93,0.25,Yes,2283,3649.67,587.41
Haiti,PMO - US,Direct Drop,Air,ARV,Adult,Generic,30,2000,39000.0,19.5,0.65,Yes,280,3029.18,40.09
Zambia,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2041,163280.0,80.0,0.8,Yes,989,16654.29,352.03
Haiti,PMO - US,Direct Drop,Air,HRDT,HIV test,Colloidal Gold,1,250,6125.0,24.5,24.5,Yes,164,2204.84,7.58
Nigeria,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2744,244216.0,89.0,0.89,Yes,1235,25577.2,342.39
Sudan,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,116,10324.0,89.0,0.89,Yes,45,1961.65,17.03
Tanzania,PMO - US,Direct Drop,Air,HRDT,HIV test,Determine,100,2330,0.0,0.0,0.0,Yes,965,16382.89,0.0
